course_title;url;price;num_subscribers;num_reviews;num_lectures;level;Rating;content_duration;published_timestamp;subject
Learn How To Design a Logo in Adobe Illustrator in 30 Mins;https://www.udemy.com/30minlogo/;50;1270;53;14;Beginner Level;97;5;16/1/17 17:00;Graphic Design
Learn How To Design a Logo in Adobe Illustrator in 30 Mins;https://www.udemy.com/30minlogo/;50;1270;53;14;Beginner Level;97;5;16/1/17 17:00;Graphic Design
Learn how to double your Forex Trading Account in one trade;https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/;60;2900;424;36;All Levels;96;25;19/10/14 17:04;Business Finance
Learn how to double your Forex Trading Account in one trade;https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/;60;2900;424;36;All Levels;96;25;19/10/14 17:04;Business Finance
Learn How to File Taxes for Uber and Lyft Drivers;https://www.udemy.com/learn-how-to-file-taxes-from-uber-lyft/;40;294;5;25;All Levels;78;2;12/2/15 1:17;Business Finance
Learn How to File Taxes for Uber and Lyft Drivers;https://www.udemy.com/learn-how-to-file-taxes-from-uber-lyft/;40;294;5;25;All Levels;78;2;12/2/15 1:17;Business Finance
Learn How to Improvise on Guitar in 30 Days;https://www.udemy.com/learn-how-to-improvise-on-guitar/;200;1788;89;33;All Levels;47;6;25/10/16 15:21;Musical Instruments
Learn How to Improvise on Guitar in 30 Days;https://www.udemy.com/learn-how-to-improvise-on-guitar/;200;1788;89;33;All Levels;47;6;25/10/16 15:21;Musical Instruments
Learn how to INVEST for huge profits or make it big trading!;https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/;50;701;12;37;Beginner Level;59;55;19/6/15 17:49;Business Finance
Learn how to INVEST for huge profits or make it big trading!;https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/;50;701;12;37;Beginner Level;59;55;19/6/15 17:49;Business Finance
Learn How to Manage & Customize Web Sites By Drupal CMS;https://www.udemy.com/drupal-course/;140;7741;9;36;All Levels;67;25;11/12/16 16:05;Subject: Web Development
Learn How to Manage & Customize Web Sites By Drupal CMS;https://www.udemy.com/drupal-course/;140;7741;9;36;All Levels;67;25;11/12/16 16:05;Web Development
Learn How To Play 25 Classic Hip Hop Songs;https://www.udemy.com/learn-how-to-play-25-classic-hip-hop-songs/;25;153;9;27;All Levels;1;25;13/2/17 18:03;Musical Instruments
Learn How To Play 25 Classic Hip Hop Songs;https://www.udemy.com/learn-how-to-play-25-classic-hip-hop-songs/;25;153;9;27;All Levels;1;25;13/2/17 18:03;Musical Instruments
Learn How To Play 25 Classic Hip Hop Songs Ch.2;https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/;25;7;1;27;All Levels;0;35;23/5/17 18:51;Musical Instruments
Learn How To Play 25 Classic Hip Hop Songs Ch.2;https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/;25;7;1;27;All Levels;0;35;23/5/17 18:51;Musical Instruments
Learn How to Play Blues, Rock, & Boogie Woogie Piano Today;https://www.udemy.com/learn-how-to-play-blues-rock-boogie-woogie-piano-today/;45;2346;11;14;Intermediate Level;12;65;8/10/14 17:07;Musical Instruments
Learn How to Play CashFlow Game;https://www.udemy.com/learn-how-to-play-cashflow-game/;35;1459;11;26;All Levels;26;1;17/10/16 16:16;Business Finance
Learn How to Play CashFlow Game;https://www.udemy.com/learn-how-to-play-cashflow-game/;35;1459;11;26;All Levels;26;1;17/10/16 16:16;Business Finance
Learn How To Play The Trumpet;https://www.udemy.com/learn-how-to-play-the-trumpet/;75;2;0;24;All Levels;51;15;19/6/17 16:42;Musical Instruments
Learn How To Play The Trumpet;https://www.udemy.com/learn-how-to-play-the-trumpet/;75;2;0;24;All Levels;51;15;19/6/17 16:42;Musical Instruments
Learn How to Play the Violin - Violin Basics;https://www.udemy.com/violin-basics/;20;365;10;12;All Levels;18;533333333;12/8/14 20:32;Musical Instruments
Learn How to Play the Violin - Violin Basics;https://www.udemy.com/violin-basics/;20;365;10;12;All Levels;18;533333333;12/8/14 20:32;Musical Instruments
Learn How to Profit In Forex With Market Rhythms;https://www.udemy.com/learn-how-to-profit-with-market-rhythms/;20;85;5;17;Beginner Level;95;15;2/8/14 12:13;Business Finance
Learn How to Profit In Forex With Market Rhythms;https://www.udemy.com/learn-how-to-profit-with-market-rhythms/;20;85;5;17;Beginner Level;95;15;2/8/14 12:13;Business Finance
Learn how to quickly build websites using Wordpress;https://www.udemy.com/learn-how-to-quickly-build-websites-using-wordpress/;0;15715;406;28;All Levels;12;35;18/12/14 7:50;Subject: Web Development
Learn how to quickly build websites using Wordpress;https://www.udemy.com/learn-how-to-quickly-build-websites-using-wordpress/;0;15715;406;28;All Levels;12;35;18/12/14 7:50;Web Development
Learn How to Set Up an Incubator Hedge Fund - Step-by-Step;https://www.udemy.com/hedge-fund-startup/;200;1406;71;54;Intermediate Level;88;15;18/1/17 15:55;Business Finance
Learn How to Set Up an Incubator Hedge Fund - Step-by-Step;https://www.udemy.com/hedge-fund-startup/;200;1406;71;54;Intermediate Level;88;15;18/1/17 15:55;Business Finance
Learn How to Start Small and Make It Big In Small-Cap Stocks;https://www.udemy.com/small-cap-stocks/;50;2635;13;29;Beginner Level;96;2;8/2/16 11:30;Business Finance
Learn How to Start Small and Make It Big In Small-Cap Stocks;https://www.udemy.com/small-cap-stocks/;50;2635;13;29;Beginner Level;96;2;8/2/16 11:30;Business Finance
Learn How To Successfully Trade Forex: In 5 Simple Steps;https://www.udemy.com/learn-how-to-successfully-trade-forex-in-5-simple-steps/;95;64;7;44;Beginner Level;55;85;3/5/17 17:09;Business Finance
Learn How To Successfully Trade Forex: In 5 Simple Steps;https://www.udemy.com/learn-how-to-successfully-trade-forex-in-5-simple-steps/;95;64;7;44;Beginner Level;55;85;3/5/17 17:09;Business Finance
Learn How To Successfully Trade Stocks: In 5 Simple Steps;https://www.udemy.com/learn-how-to-successfully-trade-stocks-in-5-simple-steps/;95;2493;276;108;Beginner Level;87;95;31/1/15 14:02;Business Finance
Learn How To Successfully Trade Stocks: In 5 Simple Steps;https://www.udemy.com/learn-how-to-successfully-trade-stocks-in-5-simple-steps/;95;2493;276;108;Beginner Level;87;95;31/1/15 14:02;Business Finance
Learn How to Trade Binary Options Professionally;https://www.udemy.com/freebinaryoptions/;0;5144;169;7;All Levels;11;1;3/2/17 17:15;Business Finance
Learn How to Trade Binary Options Professionally;https://www.udemy.com/freebinaryoptions/;0;5144;169;7;All Levels;11;1;3/2/17 17:15;Business Finance
Learn How To Trade Gold In 2017;https://www.udemy.com/learn-how-to-trade-gold-in-2017/;200;2;1;16;All Levels;97;1;5/4/17 23:59;Business Finance
Learn How To Trade Gold In 2017;https://www.udemy.com/learn-how-to-trade-gold-in-2017/;200;2;1;16;All Levels;97;1;5/4/17 23:59;Business Finance
Learn How to Trade Pump and Dumps. 5 Setups Well Explained.;https://www.udemy.com/how-to-trade-pump-and-dumps/;50;769;10;18;Expert Level;63;2;14/3/16 12:17;Business Finance
Learn How to Trade Pump and Dumps. 5 Setups Well Explained.;https://www.udemy.com/how-to-trade-pump-and-dumps/;50;769;10;18;Expert Level;63;2;14/3/16 12:17;Business Finance
Learn How to Trade The Stock Market;https://www.udemy.com/complete-course-for-stock-trading-all-skill-levels/;20;984;3;41;All Levels;19;4;2/3/16 13:19;Business Finance
Learn How to Trade The Stock Market;https://www.udemy.com/complete-course-for-stock-trading-all-skill-levels/;20;984;3;41;All Levels;19;4;2/3/16 13:19;Business Finance
Learn How To use Channels to find amazing Forex Entries;https://www.udemy.com/learn-how-to-use-channels-to-find-amazing-forex-entries/;45;172;48;15;All Levels;29;1;24/5/17 13:05;Business Finance
Learn How To use Channels to find amazing Forex Entries;https://www.udemy.com/learn-how-to-use-channels-to-find-amazing-forex-entries/;45;172;48;15;All Levels;29;1;24/5/17 13:05;Business Finance
Learn how to use Javascript Components with PHP and Symfony;https://www.udemy.com/learn-how-to-use-javascript-components-with-php-and-symfony/;90;1822;4;25;All Levels;11;2;5/6/17 12:43;Subject: Web Development
Learn how to use Javascript Components with PHP and Symfony;https://www.udemy.com/learn-how-to-use-javascript-components-with-php-and-symfony/;90;1822;4;25;All Levels;11;2;5/6/17 12:43;Web Development
Learn HTML - The programming language to build a webpage!;https://www.udemy.com/takethefirststep/;25;1655;39;19;All Levels;96;1;17/1/16 13:25;Subject: Web Development
Learn HTML - The programming language to build a webpage!;https://www.udemy.com/takethefirststep/;25;1655;39;19;All Levels;96;1;17/1/16 13:25;Web Development
Learn HTML & CSS: How To Start Your Web Development Career;https://www.udemy.com/how-i-landed-a-web-development-job-earned-5k-freelancing/;0;15462;689;60;Beginner Level;88;45;29/9/15 14:46;Subject: Web Development
Learn HTML & CSS: How To Start Your Web Development Career;https://www.udemy.com/how-i-landed-a-web-development-job-earned-5k-freelancing/;0;15462;689;60;Beginner Level;88;45;29/9/15 14:46;Web Development
Learn HTML 5 in 1 hour;https://www.udemy.com/learn-html-5-in-1-hour/;100;11643;169;21;All Levels;93;1;12/8/13 18:26;Subject: Web Development
Learn HTML 5 in 1 hour;https://www.udemy.com/learn-html-5-in-1-hour/;100;11643;169;21;All Levels;93;1;12/8/13 18:26;Web Development
Learn HTML And CSS From Scratch;https://www.udemy.com/html-and-css-from-scratch/;0;11533;240;18;Beginner Level;21;2;19/2/16 10:50;Subject: Web Development
Learn HTML And CSS From Scratch;https://www.udemy.com/html-and-css-from-scratch/;0;11533;240;18;Beginner Level;21;2;19/2/16 10:50;Web Development
Learn HTML and CSS to make a Website;https://www.udemy.com/learn-html-and-css-to-make-website/;20;1154;12;71;All Levels;14;6;28/1/16 14:35;Subject: Web Development
Learn HTML and CSS to make a Website;https://www.udemy.com/learn-html-and-css-to-make-website/;20;1154;12;71;All Levels;14;6;28/1/16 14:35;Web Development
Learn HTML Basics From Scratch;https://www.udemy.com/learn-html-from-scratch/;0;5004;52;21;All Levels;99;3;29/12/15 14:01;Subject: Web Development
Learn HTML Basics From Scratch;https://www.udemy.com/learn-html-from-scratch/;0;5004;52;21;All Levels;99;3;29/12/15 14:01;Web Development
Learn HTML Fast and Easy!;https://www.udemy.com/learn-to-code-html/;20;4011;24;17;Intermediate Level;92;15;3/8/15 17:01;Subject: Web Development
Learn HTML Fast and Easy!;https://www.udemy.com/learn-to-code-html/;20;4011;24;17;Intermediate Level;92;15;3/8/15 17:01;Web Development
Learn HTML in 2 hours!;https://www.udemy.com/learn-html5-in-2-hours/;0;5351;235;13;Intermediate Level;76;15;17/5/16 14:11;Subject: Web Development
Learn HTML in 2 hours!;https://www.udemy.com/learn-html5-in-2-hours/;0;5351;235;13;Intermediate Level;76;15;17/5/16 14:11;Web Development
Learn HTML in 59 Minutes - Your intro to front-end dev;https://www.udemy.com/learn-html-in-59-minutes/;35;333;15;14;Beginner Level;76;1;14/7/15 16:37;Subject: Web Development
Learn HTML in 59 Minutes - Your intro to front-end dev;https://www.udemy.com/learn-html-in-59-minutes/;35;333;15;14;Beginner Level;76;1;14/7/15 16:37;Web Development
Learn HTML, A practical guide from scratch to HTML 5;https://www.udemy.com/learn-html-a-practical-guide-from-scratch-to-html-5/;100;5715;52;31;Intermediate Level;89;3;26/4/15 7:35;Web Development
Learn HTML, CSS, and Ruby on Rails: Build Your First Blog;https://www.udemy.com/learn-html-css-and-ruby-on-rails-build-your-first-blog/;20;2985;40;27;All Levels;8;15;29/11/16 18:41;Web Development
Learn Html5 & CSS3 from scratch;https://www.udemy.com/learn-html5-css3-from-scratch/;20;13960;239;19;All Levels;4;25;26/7/14 17:24;Subject: Web Development
Learn Html5 & CSS3 from scratch;https://www.udemy.com/learn-html5-css3-from-scratch/;20;13960;239;19;All Levels;4;25;26/7/14 17:24;Web Development
Learn HTML5 At Your Own Pace. Ideal for Beginners;https://www.udemy.com/learning-html5/;50;3026;60;67;All Levels;8;7;28/2/12 13:52;Subject: Web Development
Learn HTML5 At Your Own Pace. Ideal for Beginners;https://www.udemy.com/learning-html5/;50;3026;60;67;All Levels;8;7;28/2/12 13:52;Web Development
Learn HTML5 Canvas for beginners;https://www.udemy.com/learn-html5-canvas-for-beginners/;100;2360;12;49;Intermediate Level;96;35;1/3/16 12:53;Subject: Web Development
Learn HTML5 Canvas for beginners;https://www.udemy.com/learn-html5-canvas-for-beginners/;100;2360;12;49;Intermediate Level;96;35;1/3/16 12:53;Web Development
Learn HTML5 Programming From Scratch;https://www.udemy.com/learn-html5-programming-from-scratch/;0;268923;8629;45;Beginner Level;82;105;14/2/13 2:03;Subject: Web Development
Learn HTML5 Programming From Scratch;https://www.udemy.com/learn-html5-programming-from-scratch/;0;268923;8629;45;Beginner Level;82;105;14/2/13 2:03;Web Development
Learn Illustrator By Recreating Top 3 Logos - Beginner Guide;https://www.udemy.com/learn-illustrator/;0;8786;245;11;All Levels;88;1;4/10/15 14:36;Graphic Design
Learn Illustrator By Recreating Top 3 Logos - Beginner Guide;https://www.udemy.com/learn-illustrator/;0;8786;245;11;All Levels;88;1;4/10/15 14:36;Graphic Design
Learn Inkscape : Design Logos and Game Arts;https://www.udemy.com/design-logos-and-game-arts-inkscape/;20;1675;20;12;Beginner Level;34;1;15/3/17 11:46;Graphic Design
Learn Inkscape : Design Logos and Game Arts;https://www.udemy.com/design-logos-and-game-arts-inkscape/;20;1675;20;12;Beginner Level;34;1;15/3/17 11:46;Graphic Design
Learn Javascript & JQuery From Scratch;https://www.udemy.com/learn-javascript-jquery-from-scratch/;30;84897;2685;10;All Levels;79;2;10/10/13 10:19;Subject: Web Development
Learn Javascript & JQuery From Scratch;https://www.udemy.com/learn-javascript-jquery-from-scratch/;30;84897;2685;10;All Levels;79;2;10/10/13 10:19;Web Development
Learn JavaScript Dynamic Interactive Projects for Beginners;https://www.udemy.com/learn-javascript-dynamic-interactive-projects-for-beginners/;100;2558;12;36;Beginner Level;91;3;14/2/16 13:51;Subject: Web Development
Learn JavaScript Dynamic Interactive Projects for Beginners;https://www.udemy.com/learn-javascript-dynamic-interactive-projects-for-beginners/;100;2558;12;36;Beginner Level;91;3;14/2/16 13:51;Web Development
Learn JavaScript for beginners;https://www.udemy.com/learn-javascript-course/;200;15276;167;19;All Levels;58;15;16/3/17 15:57;Subject: Web Development
Learn JavaScript for beginners;https://www.udemy.com/learn-javascript-course/;200;15276;167;19;All Levels;58;15;16/3/17 15:57;Web Development
Learn JavaScript for Web Development;https://www.udemy.com/javascript-learn-javascript-essentials-and-build-project/;75;12893;220;95;Beginner Level;1;85;12/10/16 11:41;Subject: Web Development
Learn JavaScript for Web Development;https://www.udemy.com/javascript-learn-javascript-essentials-and-build-project/;75;12893;220;95;Beginner Level;1;85;12/10/16 11:41;Web Development
Learn JavaScript from scratch;https://www.udemy.com/learn-javascript-from-scratch/;20;4193;92;44;Beginner Level;89;25;30/7/15 14:00;Subject: Web Development
Learn JavaScript from scratch;https://www.udemy.com/learn-javascript-from-scratch/;20;4193;92;44;Beginner Level;89;25;30/7/15 14:00;Web Development
Learn JavaScript From Scratch:Become Top Rated Web Developer;https://www.udemy.com/learnjsandbecometopratedwebdeveloper/;65;2570;17;87;All Levels;66;5;29/6/17 13:10;Subject: Web Development
Learn JavaScript From Scratch:Become Top Rated Web Developer;https://www.udemy.com/learnjsandbecometopratedwebdeveloper/;65;2570;17;87;All Levels;66;5;29/6/17 13:10;Web Development
Learn Jazz Piano Today;https://www.udemy.com/learn-jazz-piano-with-willie-today/;50;1167;66;44;All Levels;25;3;24/1/14 13:17;Musical Instruments
Learn Jazz Piano Today;https://www.udemy.com/learn-jazz-piano-with-willie-today/;50;1167;66;44;All Levels;25;3;24/1/14 13:17;Musical Instruments
Learn jQuery AJAX in 1 hour;https://www.udemy.com/jquery-ajax-course/;195;2547;62;18;All Levels;96;1;27/10/16 13:01;Subject: Web Development
Learn jQuery AJAX in 1 hour;https://www.udemy.com/jquery-ajax-course/;195;2547;62;18;All Levels;96;1;27/10/16 13:01;Web Development
Learn jQuery by Example Course;https://www.udemy.com/complete-jquery-course/;170;8625;94;73;All Levels;98;5;23/4/16 2:47;Subject: Web Development
Learn jQuery by Example Course;https://www.udemy.com/complete-jquery-course/;170;8625;94;73;All Levels;98;5;23/4/16 2:47;Web Development
Learn jQuery from Scratch - Master of JavaScript library;https://www.udemy.com/easy-jquery-for-beginner-learn-from-scratch-step-by-step/;100;1040;14;21;Beginner Level;21;2;14/6/16 12:36;Subject: Web Development
Learn jQuery from Scratch - Master of JavaScript library;https://www.udemy.com/easy-jquery-for-beginner-learn-from-scratch-step-by-step/;100;1040;14;21;Beginner Level;21;2;14/6/16 12:36;Web Development
